id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502373963148258,Иван Иванов,1 day ago,1502446218122,"Напишите заявление о совершенном преступление, по подведомственности, они обязаны будут дать ответ, в установленный срок! Ответ потом покажите на канале! В случае отказа в возбуждении У.Д. по 159.4 Ук. РФ, напишите жалобу в прокуратуру, они должны мотивировано ответить, покажите и этот ответ по каналу... и.т.д  .Замучать инструментами системы возможно! Огалтелых преступников тяжко будет защищать, проще расстаться с ними. 
А так вы работу всех тех кто должен этим заниматься предъявите народу одновременно. Причем сделайте это в отношении и иных эпизодов и субъектов преступлений описанных вами ранее! Очень интересно что будет в мотивировках  об отказе в возбуждении уголовных дел, от полиции и прокуратуры! Удачи Друзья!",16
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374259495699,TheDizeRTY,1 day ago,1502446218124,"ставьте лайки, чтоб вывести в топ видео",4
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374266851627,Евгения Попова,1 day ago,1502446218126,Алексей Навальный Алексей! Давите гадов! Женя! Челябинск с вами! Вы - мой президент!,4
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374295043062,Talahashi1,1 day ago,1502446218127,"У нас в ржд в МЭСе- покупают машину у завода, налепляют ленту-"" передвижная ремонтная мастерская"", кладут ящик инструментов, лестницу и продают на 30- 40 % дороже на предприятие.",8
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374332746155,СКолько МАЖНА,1 day ago,1502446218129,2018,1
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374368896556,Александр Емельяненко,1 day ago,1502446218131,"Такое заявление не зарегистрируют в КУСП, а, значит, и проверку проводить не будут.
В случае, если зарегистрируют, при отказе в возбуждении уголовного дела в соответствии с ч. 2 ст. 148 УПК РФ обязаны рассмотреть вопрос о возбуждении уголовного дела в отношении заявителя за заведомо ложный донос.
Вывод: если зарегистрируют, то возбудят дело по 306 УК РФ в отношении заявителя. А в отношении коррупционеров не возбудят, а еще и признают их потерпевшими, мол оклеветали благочестивых людей и т.д.",6
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374478586585,Шубы из Турции,1 day ago,1502446218132,Алексей Навальный путин Уходи,3
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374553082138,Kiberbot,1 day ago,1502446218134,"Да и знаете..эти автобусы..эти гробы на колесах, сами по себе, и 4,5млн стоить не могут! Цена явно изначально даже завышена, или ценообразование у нас- болото ) Сука, новый Порше Кайен для российского рынка 4,9 млн руб стоит",4
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374579557032,MrZero609,1 day ago,1502446218136,не забудьте  скорее всего и доставка входит в контракт.,1
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374612673307,xs ns,1 day ago,1502446218138,"У МЕНЯ ДЕНЕГ, БОЛЬШЕ ЧЕМ У ТЕБЯ. И Я ИХ ПОТРАЧУ НА НАВАЛЬНОГО. ДЛЯ МЕНЯ 
БАКСЫ - ЭТО ФАНТИКИ, ПОТОМУ ЧТО ИХ КАЖДЫЙ ДЕНЬ ВСЕ БОЛЬШЕ И БОЛЬШЕ. у 
себя на канале я рассказываю такому как ты, как заработать.",2
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374626398160,MrZero609,1 day ago,1502446218139,набери в гугле дом меркель.,1
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374792927975,Fini Key,1 day ago,1502446218141,он за пределами рф.,0
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374810190898,6prokid6,1 day ago,1502446218142,Машину еще и оборудуют спец. сигналами и пр. Или это все бесплатно у нас?,3
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374895400160,Дмитрий Пантелей,1 day ago,1502446218144,один спецсигнал стоит ~2000 рублей.,3
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374939886627,Александр Королев,1 day ago,1502446218146,"Любаня все верно говорит, документов, подтверждающих факт оборудования машины, нет, люди, вы че, читайте доки, что в видео, внимательно, не надо ""выдавливать факты из пальца"", это старая стандартная схема воровства бюджетных средств. Работает идеально во всех сферах.",8
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374971831135,СУЛТАН СУЛТАН,1 day ago,1502446218148,"Алексей Навальный 
Доброго дня Алексей!
Вот мы, простые люди узнали, непосредственные факты коррупции в МВД, что теперь сделать с этими знаниями...? 
Идти писать заявление в МВД, прокуратуру, СК РФ....?
Мне глубоко симпатичны ваши ролики, ненавистна -  коррупция, взяточничество, кумовство, откровенное лицемерие власти, причем не прикрытое, хамское, наплевательское на всех и вся... Теперь извечный вопрос - Кто виноват и что делать...?",3
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502374980503497,Ru Ru,1 day ago,1502446218150,Алексей Навальный Колокольцев не в состоянии он же в системе сам... нужен общественный резонанс)),3
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502375017038179,Ira N,1 day ago,1502446218151,"Михаил Владимирович нанесение наклеек и прочие допы - этим занимается подрядная организация. А здесь доки, только на закупку. Машины с завода не идут со спец надписями, мигалками и прочей хераборой",7
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502375056657254,Kiberbot,1 day ago,1502446218153,Именно! Дизлайки поднимают тоже видео,1
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502375160143263,Alexandr Shilnikov,1 day ago,1502446218155,"Пожалуйста, верните запятые слову ""пожалуйста""!",0
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502375295916512,Михаил,1 day ago,1502446218156,"Действительно, машины закупаются в базовой комплектации. Их же надо покрасить, установить оборудование, все же денег стоит, про это вы молчите.",3
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502375329193067,Omarkhan Makhmetov,1 day ago,1502446218158,Алексей Навальный а где взяли акты приемки?,0
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502375407610541,Jes Smith,1 day ago,1502446218160,ValeRik -   где же твоя ДЫРКА????  зассал КРЕМЛЕБОТ!!!!!! спалился !!!!,2
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502375502456439,Omarkhan Makhmetov,1 day ago,1502446218162,"Алексей Навальный Колокольцев после вашего расследования найдет""виновных"" и посадит а разницу в карман",6
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502375502977053,John Ashley,1 day ago,1502446218164,"у кремля, это же их проект",3
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502375863774568,Ринат Фаилович,1 day ago,1502446218165,"Алексей , назовите сына Блэд !!!",3
,,,,,,,,z220hnfjtomnex5ndacdp435tktqdxiyd50kvk32idhw03c010c.1502375918075429,Семён Охрименко,1 day ago,1502446218167,#втоп!,1
